names,scores,logfoldchanges,pvals,pvals_adj
TPD52L3,-0.047143076,,0.9623991952523178,1.0
TMIGD1,-0.047143076,,0.9623991952523178,1.0
SMCR9,-0.047143076,,0.9623991952523178,1.0
PLEKHN1,-0.047143076,,0.9623991952523178,1.0
MIR320B2,-0.047143076,,0.9623991952523178,1.0
OR2T35,-0.047143076,,0.9623991952523178,1.0
SAGE1,-0.047143076,,0.9623991952523178,1.0
OBP2A,-0.047143076,,0.9623991952523178,1.0
OR2F1,-0.047143076,,0.9623991952523178,1.0
SNORA49,-0.047143076,,0.9623991952523178,1.0
TRIM29,-0.047143076,,0.9623991952523178,1.0
USP17L18,-0.047143076,,0.9623991952523178,1.0
CARD18,-0.047143076,,0.9623991952523178,1.0
TTTY2B,-0.047143076,,0.9623991952523178,1.0
CYP1A1,-0.047143076,,0.9623991952523178,1.0
C10orf53,-0.047143076,,0.9623991952523178,1.0
OR8U8,-0.047143076,,0.9623991952523178,1.0
TBPL2,-0.047143076,,0.9623991952523178,1.0
OR8S1,-0.047143076,,0.9623991952523178,1.0
OR8U1,-0.047143076,,0.9623991952523178,1.0
SPEM1,-0.047143076,,0.9623991952523178,1.0
TMEM174,-0.047143076,,0.9623991952523178,1.0
PRSS1,-0.047143076,,0.9623991952523178,1.0
CELA1,-0.047143076,,0.9623991952523178,1.0
MS4A8B,-0.047143076,,0.9623991952523178,1.0
SIGLEC12,-0.047143076,,0.9623991952523178,1.0
DEC1,-0.047143076,,0.9623991952523178,1.0
CCL19,-0.047143076,,0.9623991952523178,1.0
OR7C1,-0.047143076,,0.9623991952523178,1.0
C20orf78,-0.047143076,,0.9623991952523178,1.0
LILRB4,-0.047143076,,0.9623991952523178,1.0
MIR592,-0.047143076,,0.9623991952523178,1.0
KRT16P3,-0.047143076,,0.9623991952523178,1.0
CD180,-0.047143076,,0.9623991952523178,1.0
