names,scores,logfoldchanges,pvals,pvals_adj
TNPO2,4.644206,0.43467623,3.41386548490572e-06,3.10205786030373e-05
FANCM,4.643125,0.5472136,3.4317845216583313e-06,3.1175662764263235e-05
GTF3C3,4.643064,0.49773234,3.432798764997725e-06,3.1177138361707626e-05
FLVCR1,4.6424975,0.38374057,3.442230475667164e-06,3.1255042828056034e-05
TBKBP1,4.6423926,0.5739326,3.44397442963104e-06,3.1263122048344665e-05
RUBCN,4.6399865,1.0882744,3.484320001201626e-06,3.162152153830417e-05
CLK2,4.6386786,0.6379324,3.5064366264251107e-06,3.181434976791905e-05
ERVK13-1,4.6385827,0.49045452,3.5080637990022366e-06,3.182122505756651e-05
C1QTNF7,4.6383214,1.4435307,3.5125052231700662e-06,3.185361835313369e-05
SIPA1L3,4.6381555,0.5509775,3.515320913310537e-06,3.1871256068387164e-05
AC096576.2,4.6375976,0.7609115,3.524821274808442e-06,3.194947584924809e-05
ATP6V1H,4.6371355,0.8215961,3.5327073920173906e-06,3.2013028783171206e-05
EIF4E,4.636037,0.32166952,3.551523493130357e-06,3.217557212179807e-05
TEAD3,4.6350865,1.9867567,3.56787839882541e-06,3.231574295357803e-05
VPS26A,4.633779,0.47125205,3.5905032529336274e-06,3.251261988140121e-05
SAP30BP,4.633151,0.53605187,3.601411980867821e-06,3.2603334135974056e-05
AP000962.1,4.6328983,0.66460204,3.605814744934275e-06,3.263512004929263e-05
MTCH2,4.632811,0.37740383,3.6073341356255122e-06,3.2640800172565976e-05
UBE2D1,4.6323667,0.4966489,3.6150925810614404e-06,3.270291734044236e-05
OTUD5,4.6321573,0.9696228,3.6187491474802116e-06,3.272790648552588e-05
C1orf43,4.6312943,0.31829333,3.6338700002447676e-06,3.28565404839325e-05
WDFY1,4.6309805,1.1084257,3.639383495984254e-06,3.289826508681642e-05
TH2LCRR,4.6294894,0.86517644,3.6656823085941166e-06,3.3127811895519324e-05
KATNAL1,4.6280947,0.5357583,3.6904543013923395e-06,3.334345047772427e-05
E2F5,4.6263857,0.4233434,3.721018747537026e-06,3.3611304831836796e-05
MTHFD2L,4.62629,0.41986862,3.722741271387099e-06,3.3618567301761464e-05
AC006504.5,4.6260805,0.55114746,3.7265021589839514e-06,3.36442292848968e-05
TACC2,4.6257496,2.7693138,3.7324643477612126e-06,3.3689747864958853e-05
ADGRG5,4.625671,1.5418024,3.7338777839204173e-06,3.3694196442128006e-05
KIAA1324L,4.6251044,0.5307533,3.7441011797289087e-06,3.377812355909731e-05
PPP3CC,4.624389,0.89780986,3.7570366695550193e-06,3.388647095672333e-05
